,rotulo_sentimento,bpm,genero_Classical,genero_Funk,genero_Hip-Hop,genero_Pop,genero_Rock,humor_Emotional,humor_Energetic,humor_Joyful,humor_Melancholic,humor_Powerful,humor_Soothing,energia_Low,dancabilidade_Low,dancabilidade_Medium
667,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
668,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
669,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
670,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
671,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
672,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
673,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
674,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
675,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
676,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
677,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
678,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
679,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
680,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
681,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
682,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
683,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
684,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
685,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
686,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
687,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
688,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
689,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
690,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
691,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
692,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
693,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
694,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
695,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
696,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
697,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
698,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
699,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
700,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
701,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
702,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
703,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
704,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
705,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
706,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
707,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
708,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
709,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
710,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
711,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
712,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
713,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
714,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
715,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
716,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
717,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
718,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
719,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
720,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
721,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
722,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
723,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
724,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
725,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
726,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
727,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
728,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
729,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
730,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
731,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
732,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
733,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
734,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
735,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
736,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
737,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
738,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
739,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
740,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
741,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
742,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
743,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
744,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
745,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
746,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
747,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
748,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
749,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
750,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
751,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
752,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
753,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
754,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
755,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
756,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
757,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
758,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
759,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
760,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
761,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
762,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
763,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
764,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
765,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
766,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
767,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
768,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
769,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
770,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
771,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
772,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
773,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
774,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
775,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
776,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
777,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
778,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
779,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
780,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
781,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
782,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
783,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
784,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
785,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
786,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
787,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
788,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
789,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
790,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
791,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
792,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
793,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
794,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
795,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
796,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
797,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
798,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
799,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
800,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
801,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
802,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
803,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
804,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
805,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
806,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
807,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
808,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
809,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
810,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
811,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
812,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
813,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
814,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
815,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
816,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
817,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
818,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
819,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
820,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
821,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
822,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
823,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
824,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
825,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
826,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
827,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
828,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
829,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
830,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
831,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
832,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
833,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
834,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
835,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
836,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
837,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
838,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
839,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
840,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
841,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
842,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
843,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
844,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
845,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
846,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
847,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
848,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
849,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
850,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
851,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
852,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
853,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
854,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
855,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
856,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
857,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
858,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
859,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
860,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
861,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
862,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
863,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
864,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
865,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
866,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
867,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
868,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
869,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
870,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
871,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
872,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
873,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
874,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
875,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
876,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
877,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
878,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
879,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
880,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
881,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
882,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
883,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
884,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
885,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
886,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
887,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
888,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
889,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
890,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
891,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
892,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
893,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
894,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
895,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
896,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
897,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
898,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
899,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
900,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
901,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
902,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
903,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
904,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
905,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
906,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
907,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
908,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
909,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
910,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
911,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
912,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
913,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
914,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
915,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
916,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
917,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
918,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
919,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
920,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
921,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
922,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
923,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
924,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
925,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
926,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
927,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
928,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
929,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
930,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
931,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
932,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
933,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
934,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
935,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
936,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
937,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
938,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
939,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
940,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
941,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
942,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
943,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
944,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
945,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
946,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
947,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
948,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
949,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
950,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
951,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
952,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
953,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
954,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
955,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
956,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
957,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
958,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
959,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
960,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
961,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
962,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
963,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
964,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
965,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
966,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
967,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
968,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
969,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
970,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
971,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
972,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
973,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
974,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
975,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
976,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
977,1,0.8777892980785288,False,False,True,False,False,False,False,False,False,True,False,False,False,False
978,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
979,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
980,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
981,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
982,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
983,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
984,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
985,0,0.46938857006432483,False,True,False,False,False,False,True,False,False,False,False,False,False,False
986,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
987,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
988,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
989,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
990,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
991,3,-0.6196800379735522,False,False,False,False,True,True,False,False,False,False,False,True,False,True
992,1,0.3060282788586433,False,False,False,False,True,False,True,False,False,False,False,False,False,True
993,3,-0.8374937595811276,False,False,False,True,False,False,False,False,True,False,False,True,True,False
994,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
995,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
996,0,1.6945907541069365,False,False,False,True,False,False,False,True,False,False,False,False,False,False
997,2,-1.028080765987756,True,False,False,False,False,False,False,False,False,False,True,True,True,False
998,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
999,2,-1.3003479179972253,False,False,False,False,False,False,False,False,False,False,False,True,True,False
